QUAD_NR,D_xupp_SUM_LCs,D_xlow_SUM_LCs,D_yupp_SUM_LCs,D_ylow_SUM_LCs
421821.0,1.6593640983322012e-06,6.871118720242303e-06,8.659000763351371e-12,4.696008719674578e-08
421822.0,1.0907008302411654e-16,1.9306429999707147e-08,9.40592580960765e-10,6.152832901053441e-10
421823.0,4.345128952639401e-18,6.806113748045867e-09,1.9234847427802268e-12,1.670194134151226e-11
421824.0,2.414376735280947e-14,5.7563920253025345e-18,4.915475574874428e-14,1.2589979993986814e-17
421825.0,2.4448099489962553e-14,1.0300515728044367e-17,1.5168725440430436e-14,8.183857469360377e-18
421826.0,1.4223267184296321e-15,5.803978862568792e-18,4.239645776379523e-15,4.768049753199652e-18
421827.0,3.771529301934563e-15,4.8806927384212035e-18,4.025875072958627e-14,1.2602303194460223e-17
421828.0,4.152735455513683e-09,2.7586704324183643e-09,3.5643023471853597e-16,4.102566144879339e-10
421829.0,0.0002841703884164348,2.4893324532602472e-12,2.0828887729478504e-16,6.317774851537431e-10
421830.0,5.757512152176308e-19,1.763216035916642e-12,1.1183331079316574e-15,6.9366692887798426e-09
421831.0,0.017709891343931316,7.322803926379014e-10,4.2076517466001335e-15,5.783967483734859e-09
421832.0,6.9635677893315034e-12,3.0781481966890616e-13,0.010805421951195097,6.060946720142467e-08
421833.0,7.679697961154126e-19,1.7964153082951552e-12,1.1794347556041944e-10,3.767849616352585e-13
421834.0,2.797448252871774e-19,5.88759400833809e-13,1.5489615152412447e-10,1.0222456771205968e-13
421835.0,2.6520546936883164e-12,1.030590597936451e-12,0.15665893874132225,0.0002064570389563463
421836.0,4.721793338170406e-18,3.41843295922137e-11,6.361800291699076e-10,6.776112789326201e-10
421837.0,7.26154088522057e-18,1.3786618637170477e-10,3.8617812374722906e-13,4.186452313847128e-09
421838.0,8.595094044988326e-18,1.234765294722287e-10,1.8883182493494257e-14,8.474477210572588e-09
421839.0,3.1477952910724763e-18,3.221257936864911e-11,2.0826624076791482e-13,9.942825029772137e-10
421840.0,5.948959084695684e-14,6.780161872870756e-18,2.337497968230945e-14,8.876342555370351e-18
421841.0,2.4076877413923122e-12,1.575570007059727e-17,2.6893136522223345e-13,2.1279329900468435e-18
421842.0,1.170855754041908e-12,4.1926996775874225e-17,1.1109145339126781e-13,5.967303581192141e-18
421843.0,2.233004135294085e-13,2.1282569429804044e-17,4.384199913848541e-14,1.546687474489163e-17
421844.0,2.998953303663649e-18,2.8010292034084348e-11,4.95443472663439e-07,0.0026353278162541418
421845.0,6.573316915708784e-18,1.2066390417193063e-10,2.714992925146812e-11,3.2318418564326073e-09
421846.0,7.900357021802613e-18,3.1158825698413724e-10,4.344658141081967e-11,1.291582190136802e-09
421847.0,1.1389529508645e-17,9.012851484467706e-11,1.1206279177590409e-11,8.971530815302933e-09
421848.0,1.8508824469640216e-16,3.352083518940461e-08,5.911132421674429e-09,2.7883931452341008e-09
421849.0,4.844980561119352e-16,3.1259869699076995e-08,1.2170747399826456e-10,4.524398330310412e-11
421850.0,2.321537310757022e-18,8.564512248812265e-09,5.2772147723800395e-08,7.052507197742532e-07
421851.0,9.903143401512313e-18,1.3487122748616337e-08,1.7725309351083268e-10,1.9410301729550217e-09
421852.0,3.882802665138209e-11,1.0200144392336451e-12,3.469791678284618e-08,9.948687059062335e-06
421853.0,1.4392124167949658e-18,6.92586469172685e-12,5.603782298822055e-06,0.0005261563966205935
421854.0,3.0145328807526772e-18,2.0071175025361507e-11,3.1306500230659766e-05,2.364982826750517e-05
421855.0,4.564993703633576e-19,4.2238969757538896e-12,3.0919338857403596e-05,2.4238169196116238e-05
421856.0,1.823689204059906e-15,2.621153282051787e-07,1.469713785478599e-07,4.196572856673023e-08
421857.0,7.643292476161215e-16,1.372147680713813e-07,4.2155534276495794e-08,1.3044696412472882e-08
421858.0,1.1013254056215994e-15,1.581097059297062e-07,1.914637853990647e-07,7.295526351885826e-08
421859.0,4.414279849922478e-15,6.987724462582353e-07,1.5890330346752476e-06,4.793735523734944e-07
421860.0,1.4671911753973529e-08,1.1395670043987664e-14,3.140991092799628e-07,3.456409604855527e-05
421861.0,3.511625670888255e-08,3.086704485726059e-14,1.0444812607735962e-06,3.178702860292592e-05
421862.0,3.4927434878921196e-10,5.117932662186056e-16,2.9661017345649384e-06,8.666104050142808e-08
421863.0,1.376908977057615e-09,2.8461089733884603e-15,3.677398934472517e-07,0.0020676334269952253
421864.0,5.134583848194156e-12,5.087890102438207e-14,8.31416504266492e-09,2.242290317712942e-12
421865.0,2.1318934188916613e-19,4.3223021428965093e-13,0.007765516203292225,1.2394861848480045e-06
421866.0,6.135100806524192e-20,5.228234243286313e-13,3.1396349745549606e-13,2.659366033629986e-13
421867.0,8.417182777506504e-21,4.370381091318387e-14,0.003394575101417068,5.6531087973279396e-06
421868.0,1.0769402183108096e-18,1.6188878783195025e-11,3.6227436922075166e-14,2.697815766276838e-08
421869.0,6.9307836782220516e-18,7.434292842578665e-11,6.184099095037436e-14,4.1561936792205297e-08
421870.0,3.1312420805746333e-18,2.0290643051241434e-10,3.0686008609045356e-13,2.338562663977147e-07
421871.0,1.3480900493015165e-18,1.489515327245907e-11,3.0183302460273683e-13,7.456393300608841e-08
421872.0,3.3744114645811265e-19,2.5572682901388335e-10,6.675926061819328e-10,3.76731510335382e-11
421873.0,4.667691790278863e-18,1.8910734794289335e-09,1.041990613778965e-10,7.58695281517207e-12
421874.0,1.8590712195786148e-16,3.082599160735233e-08,5.807296847429551e-09,8.686658250003802e-10
421875.0,2.7581081132167276e-17,5.370892145996022e-09,1.0890319548101331e-08,1.438983885057249e-09
421876.0,3.341210567233712e-22,1.2625816343990282e-14,2.6082765164319472e-08,8.05306193394972e-09
421877.0,3.017803993203049e-24,1.944973915962607e-15,6.439766517213924e-12,1.6536895467393919e-12
421878.0,3.267512511085443e-23,2.067171770087286e-13,0.00020899209832122691,3.2818168336907135e-06
421879.0,4.074168166868507e-23,6.776935876533453e-16,8.238224135597907e-13,1.8663088355172437e-12
421880.0,1.2859106929176123e-14,2.236271044055009e-07,0.0006871356158898046,0.5185185626838246
421881.0,3.6955965344595946e-14,1.5791395861564322e-06,0.002351044955097649,0.0003969220639384652
421882.0,1.1215872256718405e-14,1.4749502223101046e-06,5.9029888549511245e-05,1.7166889201327473e-05
421883.0,0.034993467881611964,1.4522444629524838e-07,0.000499810828277074,0.3255945317774039
421884.0,6.104374767893581e-17,5.256094889330025e-13,3.8849295791658636e-05,5.412071942518516e-07
421885.0,2.8379596621123478e-14,1.4032091649911525e-12,1.1386746447832113e-06,2.723904155998672e-08
421886.0,4.3749643220087437e-13,7.897914494328074e-14,3.918550631938587e-14,1.2330264376025656e-13
421887.0,2.749431820930706e-12,7.573362220507106e-13,4.211092112818457e-12,2.2575328974628485e-12
421888.0,2.908093004923455e-09,6.649468537417836e-17,0.0003344838431404824,9.293208425520264e-07
421889.0,0.015973783182418176,0.009116627885080341,0.04027927312726046,1.1009299814628977e-06
421890.0,0.488394113395155,7.687899090239285e-09,13.807512947913725,2.056277527238564e-06
421891.0,0.2466125205150168,0.0014126918362828453,0.21197570759573114,1.1086603077047606e-05
421892.0,2.554171117053496e-15,1.8178722728733924e-07,0.019860871480812326,0.00031644265476949573
421893.0,1.772366179895417e-16,2.3605576581360604e-08,0.003152302530640068,2.452313378789231e-05
421894.0,8.165865260786891e-15,5.595403709052432e-07,9.500470530453404e-06,4.54031854986933e-08
421895.0,5.2307887501351544e-14,2.9322946718757017e-06,0.013252379313698829,9.771141842554222e-06
421896.0,4.3733870888213105e-11,8.845379544978012e-10,5.745062787286554e-11,1.0364311294214283e-09
421897.0,1.336336048691065e-17,3.369165318102931e-09,3.4646458474440633e-16,7.352814501189663e-15
421898.0,2.8969281420957356e-19,5.61296225528951e-10,2.2650102745423567e-08,3.042869215069645e-07
421899.0,8.755564997501863e-19,1.1598109410379376e-10,3.013510003648298e-09,4.5940700127012304e-08
421900.0,1.2039736666946198e-13,4.26413860186275e-18,8.946453942950766e-15,1.6052988006051132e-18
421901.0,2.527773894650816e-14,2.2241693857186034e-18,8.722081043497254e-16,8.042715414151241e-19
421902.0,1.2456331399263605e-13,2.3099696040543752e-18,6.371778839647323e-16,5.149264169384541e-19
421903.0,2.4192155383471973e-16,8.075432166833571e-19,4.15336712302274e-18,1.4629423199773747e-19
421904.0,2.035484127521427e-14,1.6374433260745147e-18,1.3870718985465393e-16,8.236397792442557e-19
421905.0,2.5903202010091383e-14,1.4266747339343925e-18,4.011707340981849e-17,1.9022624278135736e-19
421906.0,4.428167292894079e-16,1.163620518879026e-18,1.3509503570010703e-16,2.3608286467461085e-19
421907.0,8.582889969999224e-17,1.3705796697855495e-19,9.884734835324398e-17,2.2354395347200297e-20
421908.0,1.367059988649882e-15,7.532940374355523e-19,3.002486480936559e-17,4.946891516915946e-19
421909.0,1.5193814117749574e-16,5.65091779164104e-19,8.655232344384602e-18,1.7793239751482403e-19
421910.0,1.472712459790885e-15,1.0459677391111132e-18,1.6626249980290424e-16,7.633332600296812e-19
421911.0,6.026919925880759e-15,1.334957611464635e-18,1.244771433952336e-16,7.16454287830736e-19
421912.0,0.0005562559153342883,4.1646233774333136e-06,5.815928987533954e-05,3.0310488357338993e-05
421913.0,1.1679877574829958e-06,7.463349575095205e-07,2.4906058386327825e-05,3.2109433253541415e-05
421914.0,4.123968135409409e-06,1.5195611014815887e-06,2.315927899525462e-05,1.1460905825741784e-05
421915.0,8.527202808779349e-10,1.1142616480532646e-15,1.8173865340512444e-08,3.274399302207898e-11
421916.0,5.458687994050073e-10,3.082291326127069e-16,3.574257476069731e-09,9.435797715711318e-17
421917.0,2.066027041457366e-10,1.6783918471069358e-16,1.0102446940697005e-10,1.1706351294806504e-16
421918.0,1.8668328290328356e-22,2.1464199031453547e-13,4.827453358989631e-12,7.465603992062827e-12
421919.0,4.7172925554990485e-12,1.1427358788755519e-12,2.665288416868439e-12,6.4925437341827225e-12
421920.0,5.1636031983172495e-21,4.389671536546456e-13,4.195831233452041e-18,6.912395219705596e-11
421921.0,2.0137622807925764e-13,3.5562423342294624e-13,2.398646688197536e-11,6.639992569072926e-11
421922.0,1.259544029353759e-12,1.512934254324278e-13,3.839711036073563e-13,2.2491788706155054e-12
421923.0,4.846679947011762e-14,5.3572080509722416e-15,6.084790106131941e-11,1.1992059048102037e-11
421924.0,2.5763587732440692e-11,2.7557107220665274e-13,7.433953194020387e-14,2.6981815691213546e-15
421925.0,4.1533849127739786e-11,5.068630073404823e-13,1.7784512543253716e-08,3.3442110150155544e-09
421926.0,2.1515485965401364e-15,2.1981230292079692e-14,9.944614415926918e-14,3.859003522060257e-14
421927.0,2.3927388452000824e-20,7.859291381078515e-12,1.5162467476751365e-12,2.639502684640649e-11
421928.0,5.311762254795347e-23,2.4766519016382504e-12,9.62269308368883e-13,2.0009491618595286e-11
421929.0,5.81217779291743e-24,9.385507765536167e-14,8.024444019810883e-13,1.2139028709397123e-11
421930.0,1.0229962876477601e-05,5.881834408249882e-08,2.4146617466338067e-08,0.00013508809753792194
421931.0,6.662719532250035e-06,3.3314966827845176e-08,2.2528916649155158e-08,0.00010872554057224232
421932.0,5.526611225084303e-11,1.0411036457174337e-07,1.8095607352993353e-08,1.6485217156208594e-07
421933.0,2.0819625572143888e-16,4.3364223840115407e-08,1.2280962097356285e-12,1.71442042703194e-11
421934.0,1.0627283242761217e-19,1.4363662656765542e-10,1.8810172218835707e-11,1.8205302136929265e-13
421935.0,1.6034155182318348e-20,4.533721665468377e-11,4.113746534428606e-11,2.870807005191342e-12
421936.0,6.7157989181835745e-18,9.179607750659302e-10,6.888222652202053e-09,3.3758023040509607e-10
421937.0,9.500369797373452e-17,8.8961668940847e-09,2.6508507860911726e-07,6.770279331977886e-08
421938.0,6.492517999268102e-16,3.539485105611658e-08,2.257806935714775e-08,2.3927811424831174e-09
421939.0,1.3843435816330377e-06,2.9928922419158685e-08,6.909892063143338e-11,1.0678195507415334e-11
421940.0,7.311416796221306e-08,2.1885088155046076e-09,3.0429519590454405e-10,1.5624638853599194e-12
421941.0,4.929271645834483e-06,2.7148381436449226e-07,4.054440506100848e-11,6.863578196461133e-10
421942.0,6.369266059832123e-06,4.7012284990514585e-07,1.984171818926581e-10,5.228631097718025e-09
421943.0,1.301209572858128e-07,4.4757809291241785e-09,4.471636137497896e-11,1.1367077330236156e-12
421944.0,2.1844340687282235e-05,1.6750444726676435e-06,2.6920167605002984e-11,1.7562605865287848e-09
421945.0,2.0773276568744804e-13,1.1786492346703653e-05,0.04267626649113853,3.125658740242388e-06
421946.0,2.5769632175334886e-13,1.0354529571611695e-05,3.614653357158853e-05,1.4826865099270208e-08
421947.0,1.7217285851171424e-13,1.19927754211474e-05,0.10205278610972832,2.4210063733354403e-05
421948.0,0.00018849682847354982,7.212281114700584e-07,3.028452749994414e-11,1.0592440749502172e-11
421949.0,3.4773293150573374e-10,2.3997146235711352e-08,9.586493675968775e-11,1.97294391594151e-13
421950.0,0.00016187979814984445,1.6717382637512871e-06,3.5119230517539036e-12,2.0724133852846042e-10
421951.0,9.248094864165665e-05,1.6770910650397543e-06,1.699609819414575e-10,4.216073417013408e-09
421952.0,1.882618718418378e-06,2.736454432864671e-08,7.291244740269443e-11,3.3698966801088812e-12
421953.0,5.547234031631386e-05,9.644710898334028e-07,4.002029333467131e-11,6.100073865918482e-10
421954.0,4.727112781032226e-08,5.740040802730143e-07,9.708733056225192e-11,3.2392431658470276e-09
421955.0,3.9058676776875645e-08,3.840381285516218e-07,6.629780266059931e-11,7.786124331700299e-10
421956.0,3.0304297842056823e-06,4.358916532052236e-09,0.0038125397241600026,9.942120849229713e-05
421957.0,5.491237812969977e-18,1.2736747163284572e-08,4.215843219502846e-11,6.531143244429283e-11
421958.0,2.7581779787969808e-17,1.7531848210643673e-09,9.868353180071924e-05,9.800018732483164e-06
421959.0,6.059706060807303e-18,5.095513683179873e-10,0.00010025963339756351,1.440012332036041e-05
421960.0,1.888791293030402e-15,1.4568157159972836e-07,1.2130002813714711e-10,1.2992920680901904e-09
421961.0,3.0743170998300515e-17,2.807278987040344e-07,1.9442974481218322e-13,4.937420734124987e-10
421962.0,3.342925580340869e-17,1.3686167874413107e-07,2.0496833990016597e-11,3.4637795285772426e-10
421963.0,1.2480416591351528e-18,9.12855433929625e-12,1.3376652370698552e-15,2.3512683895776064e-09
421964.0,1.0464836032830777e-18,3.2871609636818558e-12,4.048181763009625e-17,3.5571062453263504e-10
421965.0,8.744075192279947e-19,6.64420984165633e-12,1.320623370153819e-16,1.772009681216987e-10
421966.0,3.3890414577351684e-19,2.9980656157134103e-12,8.72866451394233e-12,2.8468386804315707e-11
421967.0,1.9425125605012806e-19,9.23982634875439e-13,2.9361287569844352e-12,3.6062478604423716e-12
421968.0,7.352335929085976e-19,5.840279373373409e-12,3.5025036338147187e-11,1.085294183788665e-10
421969.0,5.12243781885614e-18,3.117438394191221e-11,1.5238859549128454e-10,5.414610552918914e-11
421970.0,2.7494273629875463e-18,1.7279231845990156e-11,0.003430129278988504,2.6315857073522296e-05
421971.0,7.382863666082265e-18,4.10654909421624e-11,2.9900041063428816e-10,6.85405658744871e-11
421972.0,9.980506999209597e-19,3.133831839611397e-11,2.832597508423306e-07,3.0837311599257052e-06
421973.0,6.668202648672074e-17,9.579243461056258e-12,6.68882121302403e-07,0.004279457180523152
421974.0,2.1380740804716935e-16,5.867316593738363e-12,3.545610202947976e-08,0.0002614043284741505
421975.0,4.267739224440979e-18,6.223382871159937e-09,4.669993155143804e-13,3.6934293863676026e-07
421976.0,7.920658157524548e-18,2.850964942533658e-10,6.268972283154934e-14,3.981718086719302e-08
421977.0,8.362064309965852e-18,9.642707328239722e-10,4.8354440447207746e-14,2.1884090316891147e-08
421978.0,0.0002000045151311728,0.00026568753490090663,1.0114199217615888e-12,2.2839366532143378e-18
421979.0,1.407546976896626e-11,9.482929130776458e-21,2.0158637940082702e-10,1.6286509699409252e-16
421980.0,4.2392057955451125e-10,1.4524880700597754e-17,4.424597083976092e-11,2.507616856371072e-16
421981.0,6.58979928855442e-12,3.2064862382029232e-21,1.3537587151744746e-10,1.652829784829471e-17
421982.0,1.2932599317043526e-12,3.6238162705464784e-20,2.501757710243759e-11,4.2624284541431823e-17
421983.0,4.12028966875455e-13,9.379413322360116e-21,1.9204978623415506e-11,3.0184152295866614e-17
421984.0,1.8414716703373556e-05,6.740321206842537e-05,2.083870161030441e-12,7.183022424603876e-18
421985.0,8.394619165135154e-06,0.005578680438795878,4.6094758690726315e-06,1.5177293234444117e-08
421986.0,3.29360267314846e-10,4.268684002496193e-07,3.332673579621663e-12,3.61846456390914e-18
421987.0,1.328672101333439e-10,4.422223705352086e-14,4.4220079306407607e-11,1.6740028762304146e-15
421988.0,1.644359966738365e-13,5.6552174887717615e-11,3.3931561994594294e-11,1.562908951046749e-15
421989.0,5.128375323632343e-10,8.575281084105861e-10,4.2792025974664804e-11,1.3571210282171121e-16
421990.0,6.764444454676098e-10,2.8831915826967683e-09,4.986422825387791e-08,2.3591469822742968e-06
421991.0,1.0325229537451878e-10,2.1577148092118144e-09,3.235412630429818e-11,6.301271441755706e-16
421992.0,3.3638405840030696e-10,1.4922690565053471e-06,3.362102944344497e-09,4.823701987034201e-15
421993.0,1.1205395257189254e-09,5.597922891767543e-07,3.2743308106307574e-06,0.0005974310924699894
421994.0,1.0282545165131806e-10,5.857845317623015e-16,2.948390889422854e-10,7.016540067765749e-16
421995.0,7.70091976662035e-09,4.88295602914788e-09,6.3277705064920874e-09,3.350478951787965e-14
421996.0,7.001056216237733e-09,5.067998788611274e-09,1.9273334231149204e-09,2.4915851209513303e-16
421997.0,2.7366231282229134e-09,5.2513648217527804e-15,1.6412867267550237e-11,3.322530118556954e-17
421998.0,0.0004679096274792863,8.732296033817591e-05,3.8446789958754335e-07,5.260797699805004e-08
421999.0,1.2420915149448803e-08,1.78044452651098e-07,2.071594807143549e-07,6.488383536902314e-08
422000.0,9.85047286305873e-10,1.905468696586295e-10,2.0162068806217485e-07,5.629425692416368e-10
422001.0,1.0592286905276405e-08,4.548678602075919e-12,2.0173959444242297e-08,2.1081568450646232e-14
422002.0,8.117206907759377e-08,1.8182429769672566e-09,3.371141179538171e-09,7.181146839809358e-13
422003.0,1.0912533903758194e-07,4.2209999759429844e-08,3.757299996890302e-08,9.646570285209244e-08
422004.0,2.894884397621943e-08,1.8732156504873675e-09,1.0357534777980362e-09,2.065210924062279e-14
422005.0,4.055637966458622e-09,1.9609780605977714e-12,2.0517392332557704e-11,4.324934246610807e-19
422006.0,3.326621750279249e-07,1.3793041870089242e-07,1.6469956610789805e-07,1.427771136906322e-06
422007.0,4.488369399524768e-07,5.390720138233533e-08,5.034373039737996e-08,1.0312099065648482e-07
422008.0,1.0910861736936765e-06,3.0407329899520674e-07,3.0554135738580394e-07,2.5605621396775057e-06
422009.0,1.21990235532526e-06,3.997846519189065e-07,3.881660437692173e-07,2.948066416701817e-06
422010.0,1.383673789185191e-08,3.719566763044981e-08,1.0369657280644692e-16,1.7757010265891733e-09
422011.0,5.3248260837171715e-08,1.113188160328798e-07,8.764015259811241e-16,1.4458313200483543e-08
422012.0,8.651147564748344e-08,1.99682066565193e-07,5.077904478397498e-15,6.309831396342794e-08
422013.0,1.0371715171552569e-07,1.9661497472908554e-07,2.6894196877074723e-15,4.128294352114632e-08
422014.0,5.513744756161406e-09,1.6095918977997493e-08,1.3400276278700252e-16,4.842639906612867e-11
422015.0,5.532667143011315e-08,1.2696770426578736e-07,2.7506577437841614e-15,9.636073427718877e-10
422016.0,7.136188032295612e-08,1.474492271254641e-07,1.6661587806091478e-15,5.478229727742407e-10
422017.0,1.9900622880907147e-09,1.8827567737141628e-08,1.9064271288990213e-16,6.225243100382358e-11
422018.0,3.4094382600620964e-07,6.494266239246867e-09,1.7874767729314116e-14,2.6094581347703878e-09
422019.0,6.919034113762589e-07,8.982372048199677e-09,1.142005846767336e-13,5.745748945691181e-09
422020.0,1.5957758635135092e-07,2.7312628907242874e-09,5.719967453644299e-15,1.221698044311319e-09
422021.0,2.145495134626603e-07,4.1933073817712565e-09,4.311327780806139e-15,1.0425528973630137e-09
422022.0,6.299139240601837e-07,7.860226119048206e-09,5.865020500549479e-11,8.138092076116575e-09
422023.0,2.0993603223565642e-07,2.725752121873925e-09,4.423209719841393e-14,3.4967543239037355e-09
422024.0,3.316512173862091e-07,4.115807189260332e-09,2.8519328801275218e-12,8.2978673874832e-09
422025.0,3.6300115522746487e-09,3.972398312835588e-09,1.3883095500796163e-06,8.397401029091912e-09
422026.0,7.415725396784037e-19,1.1467549131184786e-22,1.0814376841045803e-15,5.562168259444515e-19
422027.0,3.92754747865523e-17,1.7106777420563933e-21,2.3126247845819378e-14,3.415813702239008e-18
422028.0,6.375542497985461e-17,2.227555240318296e-21,1.3100126618794946e-13,7.67279621454847e-18
422029.0,1.9545174109923903e-17,1.0787501135648683e-21,4.491335229839535e-15,1.120270482810298e-18
422030.0,4.812801459047032e-19,6.902923041718626e-23,5.022015633391084e-17,1.0414355981766277e-19
422031.0,4.89966721879278e-19,8.329486816623896e-23,8.317388947639831e-19,5.875639246491372e-21
422032.0,5.990164938381669e-19,8.563629814463551e-23,1.2192430029255639e-18,4.1857817344543706e-21
422033.0,6.611733832008661e-19,1.097106971160651e-22,1.2530384648790426e-17,6.247725341544273e-20
422034.0,7.001685045712253e-08,8.788690929200233e-09,5.347949423778359e-09,1.8840761344507392e-10
422035.0,2.6867821522383184e-09,7.804483342749274e-08,3.6848004887583612e-09,1.1448496026394381e-12
422036.0,2.8890854176040775e-07,7.676264449078896e-08,7.590787426727901e-08,2.866765646778629e-07
422037.0,3.6599998558082555e-07,1.3012503024190592e-07,1.3393424346299633e-07,9.523885661197163e-07
422038.0,2.286627596026312e-09,1.8589295367487114e-14,1.8321024049783995e-11,2.2964729887395737e-19
422039.0,3.931115476713772e-11,2.891597392089966e-20,2.6522007650066223e-11,3.1802661956751283e-18
422040.0,7.73895972244377e-13,2.931593663415816e-15,7.526182542979803e-11,1.029472566823211e-17
422041.0,3.9834700074215e-10,7.551391722605498e-09,5.450410346223803e-12,1.814690357218627e-19
422042.0,1.1978063934223506e-18,7.994074582231249e-19,4.0041480524812565e-16,8.4121965961840745e-19
422043.0,6.2550483154477936e-18,1.4706263436558575e-19,2.6885665456110774e-17,1.9266421154260786e-19
422044.0,2.5164768610049435e-18,1.2767959197785746e-19,1.2314189188268182e-16,3.012074998830691e-19
422045.0,4.571446107952188e-19,9.348421321115858e-19,1.5686613338319442e-15,1.4073642608568552e-18
422046.0,1.2063387698604288e-18,1.7978639305839976e-18,9.10684212013071e-15,4.583066724897622e-18
422047.0,7.392481832957107e-17,8.251794993876562e-18,1.811605907958695e-13,3.1542093526623665e-17
422048.0,3.1572823992262253e-16,2.818298898974191e-18,5.9183456930676e-14,1.6604182107882734e-17
422049.0,1.842611328189672e-17,1.9900530206031064e-18,2.468320748086867e-15,2.7099746703771745e-18
422050.0,3.0506479795602307e-17,5.465621915215538e-22,3.622503936162685e-19,9.933733623294098e-23
422051.0,3.634726417173292e-17,6.244967326958848e-22,1.3280482409047779e-18,1.9952723427787816e-21
422052.0,7.539677842635482e-17,7.013239878435053e-22,6.81420828675745e-20,3.1176545695175917e-22
422053.0,3.708360210577075e-16,5.125035729325452e-22,2.3941068974373127e-17,5.896066315634977e-24
422054.0,9.187781849179016e-17,8.07975066523139e-22,3.995103597056205e-17,7.120215041331782e-24
422055.0,6.807146861981878e-16,2.906437108935362e-22,8.587464445021641e-17,8.17276501323186e-24
422056.0,6.551447062447205e-17,2.4210230766978495e-22,4.298774675396833e-16,1.1368891977934234e-23
422057.0,2.2281693523203995e-17,1.1375496319467864e-22,4.2191374500976576e-16,1.986738373803295e-23
422058.0,4.657136706192385e-16,6.993164527502215e-21,5.733717890983564e-12,9.192407734316932e-18
422059.0,1.0530425175194208e-15,6.338395882314615e-21,7.860231963180587e-14,4.2993993183905554e-18
422060.0,3.4951323535374914e-15,9.904007092329943e-21,1.0071565402108455e-12,2.0572781500057298e-17
422061.0,1.1842081564662902e-14,8.143921244123509e-21,3.48238702238289e-11,2.921287137673656e-17
422062.0,1.5056872084536266e-16,3.706614774142692e-21,2.0307397888123737e-13,1.3046035678392013e-18
422063.0,7.102094772264488e-19,8.546184817811226e-22,2.3242362531784537e-17,3.454134724039843e-20
422064.0,7.671226787396402e-19,6.52282586460478e-22,5.028855282823609e-18,2.352548528448201e-20
422065.0,1.0634477964670261e-16,3.38949998573395e-21,3.192646283925428e-14,8.353680278581585e-19
422066.0,1.7012270380942536e-16,2.1831887681352316e-10,1.6297925592941635e-18,1.5077310022225968e-12
422067.0,1.4355468457096597e-16,2.503157016682639e-10,1.0837951983753958e-18,1.0954785903112243e-12
422068.0,5.702989945771512e-10,1.0206805802201163e-12,9.157594876050268e-16,2.779364133069477e-10
422069.0,1.017937309703797e-11,1.5588058750412755e-13,3.639579905436138e-16,1.2196110096886432e-10
422070.0,1.8729159405572183e-17,2.618743408266988e-11,5.37363536664406e-19,3.6826950137681423e-13
422071.0,1.908836615472978e-18,5.361959861305198e-13,1.8857639511537222e-16,9.169582373802219e-11
422072.0,7.736281374985478e-20,6.769701127339608e-13,5.546992731203963e-16,1.9486171640413914e-10
422073.0,1.358310850548297e-18,7.493881243677963e-12,5.787169591616084e-19,6.312903425386464e-13
422074.0,3.4968223023853214e-10,3.621076899606734e-11,3.1077166682757623e-10,5.777873589123333e-18
422075.0,3.094772108197883e-10,2.184635821522565e-12,8.962890732905011e-12,2.85837525567134e-20
422076.0,1.4597109570829546e-10,4.6490399653418936e-20,5.337478669131298e-12,7.217973862048103e-18
422077.0,6.158630232047873e-10,1.6603526685272653e-19,4.968991344683624e-12,7.395586970468566e-18
422078.0,6.346349679586232e-11,9.720683544450833e-12,6.500280018970054e-11,1.3129187645967597e-18
422079.0,1.3718216788719373e-10,4.184586285161361e-20,2.464619498937724e-12,4.601218656275419e-18
422080.0,1.3911031259449015e-10,4.162682277939042e-20,1.1094109800691214e-11,1.23209022574873e-17
422081.0,1.4990326555280377e-09,1.7163885229742118e-16,1.0730475467331636e-12,2.5964750568354774e-20
422082.0,1.7703214813103082e-08,2.0300869210254018e-08,4.937130798140857e-07,4.4610177056057614e-08
422083.0,9.659936086893404e-08,9.744295698871676e-08,0.000869783900813142,8.964024544272804e-06
422084.0,1.0171570383503902e-06,1.002971991937734e-06,1.7351395841934006e-05,1.255697185533875e-05
422085.0,7.737027110104533e-08,6.683816569101499e-08,7.729140834296189e-06,8.642890054118994e-06
422086.0,1.4759728438741894e-06,0.00012886609816491104,1.7061238346664533e-07,2.2116749075219737e-08
422087.0,5.6413514840367875e-09,4.76740614160075e-07,0.00022834179025345565,3.642357814740867e-06
422088.0,1.1338012738112733e-07,1.7400232742144706e-07,1.0112383106507418e-09,2.908324257385005e-09
422089.0,1.3780290259867725e-06,0.0001197930997494418,1.0267517832193885e-06,3.890862748048285e-09
422090.0,4.790678672508211e-09,1.929307718786586e-09,7.851000484159514e-10,1.2774567747307807e-16
422091.0,6.865336975372027e-10,1.3412018564116662e-11,1.2266169758002808e-10,1.9242513144341787e-19
422092.0,1.5626420493002543e-11,5.066846866683224e-20,3.006319766585314e-10,1.3464495011352049e-18
422093.0,9.499594789056268e-11,7.514666953420885e-18,1.938043050073933e-11,5.625458381495913e-18
422094.0,3.9662316658978014e-10,4.6767070126058134e-17,8.930659728650591e-12,3.0947232010606787e-18
422095.0,1.165730367182104e-09,1.1161220933398534e-14,1.0038872642092135e-10,9.884468318988846e-18
422096.0,2.9067158853595235e-09,2.9640337649389916e-09,3.957228397504596e-09,3.0142653246674723e-15
